Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,2.69888777e-09,3.88720537e-08,1.28965348e-09,2.14715862e-06,-1.63954209e-06,-7.93258597e-07,756.0,0.0004679502005923567
