Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,9.36212689e-08,8.71328571e-07,-7.01203384e-08,-2.5055863e-05,-3.63540825e-05,-3.81222613e-05,756.0,0.010489242033057327
