Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,9.51202045e-08,-5.17206217e-07,-3.62589836e-08,1.03470716e-05,-3.08095277e-05,-3.70697915e-05,647.699757876,0.005334304801319458
