Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
15.0,3.16649675e-07,-2.20537185e-06,-1.60420314e-06,-0.000952602786,2.20204815e-05,1.90416026e-05,1336.1052008929998,0.0001964405865792011
