Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,-4.13533359e-08,-2.07660532e-06,-5.38360951e-08,-2.80507764e-05,9.3784233e-05,7.40949694e-06,723.800948282,0.023933899678717296
