Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,-1.19756818e-11,4.96320995e-09,1.36211675e-10,1.5173209e-07,2.09027701e-08,-2.24934067e-07,691.925010654,5.468422129827689e-05
