Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,7.59334242e-10,1.93552615e-08,2.38963256e-09,-1.61974604e-06,-6.13243208e-07,1.743087e-06,735.503584229,0.00022668573577929254
