Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,-9.31695895e-09,4.35380935e-07,3.67447767e-09,-2.63771777e-05,-2.27923496e-05,-2.14792792e-05,756.0,0.005241209981847134
