Displacement,FX,FY,FZ,MX,MY,MZ,L,EA
0.0628,4.81356556e-08,2.27775931e-06,7.91980133e-08,-4.47977997e-06,-0.0001105108,6.55701077e-06,756.0,0.02742015984649682
