x1,y1,z1,x2,y2,z2,x3,y3,z3,width,height
138.5640646055102,0.0,79.99999999999999,9.797174393178826e-15,0.0,160.0,0.0,0.0,1.0,9.0,9.0
138.5640646055102,0.0,79.99999999999999,177.53520777580994,0.0,102.49999999999999,0.0,0.0,1.0,9.0,9.0
138.5640646055102,0.0,79.99999999999999,99.59292143521046,0.0,57.49999999999999,0.0,0.0,1.0,9.0,9.0
177.53520777580994,0.0,102.49999999999999,1.255262969126037e-14,0.0,205.0,0.0,0.0,1.0,9.0,9.0
99.59292143521046,0.0,57.49999999999999,7.041719095097281e-15,0.0,115.0,0.0,0.0,1.0,9.0,9.0
160.0,596.4249059645371,0.0,80.00000000000001,596.4249059645371,138.56406460551017,0.0,0.0,1.0,9.0,9.0
160.0,596.4249059645371,0.0,205.0,596.4249059645371,0.0,0.0,0.0,1.0,9.0,9.0
160.0,596.4249059645371,0.0,115.0,596.4249059645371,0.0,0.0,0.0,1.0,9.0,9.0
205.0,596.4249059645371,0.0,102.50000000000003,596.4249059645371,177.5352077758099,0.0,0.0,1.0,9.0,9.0
115.0,596.4249059645371,0.0,57.500000000000014,596.4249059645371,99.59292143521044,0.0,0.0,1.0,9.0,9.0
177.53520777580994,0.0,102.49999999999999,169.22119186801413,33.134716998029845,79.76245672433845,0.0,0.0,1.0,9.0,9.0
201.82926983834426,40.50119363694431,82.11998244197035,184.95789920304827,58.686868536186765,74.45599043682634,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
184.95789920304827,58.686868536186765,74.45599043682634,168.08652856775225,76.87254343542922,66.79199843168232,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
166.56070677751947,43.73782643739936,72.48644287612676,184.95789920304827,58.686868536186765,74.45599043682634,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
184.95789920304827,58.686868536186765,74.45599043682634,203.35509162857704,73.63591063497417,76.42553799752591,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
203.35509162857704,73.63591063497417,76.42553799752591,186.48372099328105,91.82158553421662,68.76154599238188,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
186.48372099328105,91.82158553421662,68.76154599238188,169.61235035798504,110.00726043345908,61.09755398723787,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
168.08652856775225,76.87254343542922,66.79199843168232,186.48372099328105,91.82158553421662,68.76154599238188,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
186.48372099328105,91.82158553421662,68.76154599238188,204.88091341880983,106.77062763300403,70.73109355308145,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
204.88091341880983,106.77062763300403,70.73109355308145,188.00954278351384,124.95630253224645,63.06710154793744,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
188.00954278351384,124.95630253224645,63.06710154793744,171.13817214821782,143.1419774314889,55.40310954279343,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
169.61235035798504,110.00726043345908,61.09755398723787,188.00954278351384,124.95630253224645,63.06710154793744,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
188.00954278351384,124.95630253224645,63.06710154793744,206.4067352090426,139.90534463103387,65.03664910863701,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
206.4067352090426,139.90534463103387,65.03664910863701,189.53536457374662,158.09101953027636,57.372657103493,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
189.53536457374662,158.09101953027636,57.372657103493,172.6639939384506,176.27669442951878,49.70866509834897,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
171.13817214821782,143.1419774314889,55.40310954279343,189.53536457374662,158.09101953027636,57.372657103493,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
189.53536457374662,158.09101953027636,57.372657103493,207.9325569992754,173.04006162906376,59.342204664192565,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
207.9325569992754,173.04006162906376,59.342204664192565,191.0611863639794,191.2257365283062,51.678212659048555,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
191.0611863639794,191.2257365283062,51.678212659048555,174.18981572868339,209.41141142754861,44.01422065390453,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
172.6639939384506,176.27669442951878,49.70866509834897,191.0611863639794,191.2257365283062,51.678212659048555,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
191.0611863639794,191.2257365283062,51.678212659048555,209.45837878950817,206.1747786270936,53.64776021974812,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
209.45837878950817,206.1747786270936,53.64776021974812,192.58700815421219,224.36045352633607,45.983768214604105,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
192.58700815421219,224.36045352633607,45.983768214604105,175.71563751891617,242.54612842557844,38.31977620946009,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
174.18981572868339,209.41141142754861,44.01422065390453,192.58700815421219,224.36045352633607,45.983768214604105,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
192.58700815421219,224.36045352633607,45.983768214604105,210.98420057974096,239.30949562512342,47.95331577530368,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
210.98420057974096,239.30949562512342,47.95331577530368,194.11282994444497,257.4951705243659,40.28932377015966,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
194.11282994444497,257.4951705243659,40.28932377015966,177.24145930914895,275.6808454236083,32.625331765015645,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
175.71563751891617,242.54612842557844,38.31977620946009,194.11282994444497,257.4951705243659,40.28932377015966,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
194.11282994444497,257.4951705243659,40.28932377015966,212.51002236997374,272.44421262315325,42.258871330859236,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
212.51002236997374,272.4442126231533,42.25887133085922,195.63865173467775,290.62988752239573,34.59487932571521,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
195.63865173467775,290.62988752239573,34.59487932571521,178.76728109938173,308.81556242163816,26.930887320571188,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
177.24145930914895,275.68084542360833,32.625331765015645,195.63865173467775,290.62988752239573,34.59487932571521,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
195.63865173467775,290.62988752239573,34.59487932571521,214.03584416020652,305.57892962118314,36.56442688641478,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
214.03584416020652,305.57892962118314,36.56442688641478,197.16447352491053,323.7646045204256,28.900434881270755,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
197.16447352491053,323.7646045204256,28.900434881270755,180.29310288961452,341.95027941966805,21.236442876126745,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
178.76728109938173,308.81556242163816,26.930887320571188,197.16447352491053,323.7646045204256,28.900434881270755,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
197.16447352491053,323.7646045204256,28.900434881270755,215.5616659504393,338.713646619213,30.869982441970336,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
215.5616659504393,338.71364661921297,30.869982441970336,198.6902953151433,356.89932151845545,23.205990436826312,-0.7091874250501352,0.0,-0.7050199969864392,9.0,9.0
