x1,y1,z1,x2,y2,z2,width,height
216.50635094610968,0.0,124.99999999999999,1.5308084989341916e-14,0.0,250.0,4.440654001501816,4.440654001501816
249.34830787948744,223.56396007560866,18.039438950154008,109.05154153889191,223.56396007560866,224.96168848937666,4.440654001501816,4.440654001501816
216.50635094610968,0.0,124.99999999999999,249.34830787948744,223.56396007560866,18.039438950154008,4.440654001501816,4.440654001501816
216.50635094610968,0.0,124.99999999999999,109.05154153889191,223.56396007560866,224.96168848937666,4.440654001501816,4.440654001501816
1.5308084989341916e-14,0.0,250.0,-216.50635094610962,0.0,125.00000000000009,4.440654001501816,4.440654001501816
109.05154153889191,223.56396007560866,224.96168848937666,-140.29676634059558,223.56396007560866,206.92224953922263,4.440654001501816,4.440654001501816
1.5308084989341916e-14,0.0,250.0,109.05154153889191,223.56396007560866,224.96168848937666,4.440654001501816,4.440654001501816
1.5308084989341916e-14,0.0,250.0,-140.29676634059558,223.56396007560866,206.92224953922263,4.440654001501816,4.440654001501816
-216.50635094610962,0.0,125.00000000000009,-216.5063509461097,0.0,-124.99999999999993,4.440654001501816,4.440654001501816
-140.29676634059558,223.56396007560866,206.92224953922263,-249.34830787948746,223.56396007560866,-18.039438950153922,4.440654001501816,4.440654001501816
-216.50635094610962,0.0,125.00000000000009,-140.29676634059558,223.56396007560866,206.92224953922263,4.440654001501816,4.440654001501816
-216.50635094610962,0.0,125.00000000000009,-249.34830787948746,223.56396007560866,-18.039438950153922,4.440654001501816,4.440654001501816
-216.5063509461097,0.0,-124.99999999999993,-4.5924254968025744e-14,0.0,-250.0,4.440654001501816,4.440654001501816
-249.34830787948746,223.56396007560866,-18.039438950153922,-109.05154153889202,223.56396007560866,-224.9616884893766,4.440654001501816,4.440654001501816
-216.5063509461097,0.0,-124.99999999999993,-249.34830787948746,223.56396007560866,-18.039438950153922,4.440654001501816,4.440654001501816
-216.5063509461097,0.0,-124.99999999999993,-109.05154153889202,223.56396007560866,-224.9616884893766,4.440654001501816,4.440654001501816
-4.5924254968025744e-14,0.0,-250.0,216.5063509461096,0.0,-125.00000000000011,4.440654001501816,4.440654001501816
-109.05154153889202,223.56396007560866,-224.9616884893766,140.29676634059538,223.56396007560866,-206.92224953922278,4.440654001501816,4.440654001501816
-4.5924254968025744e-14,0.0,-250.0,-109.05154153889202,223.56396007560866,-224.9616884893766,4.440654001501816,4.440654001501816
-4.5924254968025744e-14,0.0,-250.0,140.29676634059538,223.56396007560866,-206.92224953922278,4.440654001501816,4.440654001501816
216.5063509461096,0.0,-125.00000000000011,216.50635094610968,0.0,124.99999999999999,4.440654001501816,4.440654001501816
140.29676634059538,223.56396007560866,-206.92224953922278,249.34830787948744,223.56396007560866,18.039438950154008,4.440654001501816,4.440654001501816
216.5063509461096,0.0,-125.00000000000011,140.29676634059538,223.56396007560866,-206.92224953922278,4.440654001501816,4.440654001501816
216.5063509461096,0.0,-125.00000000000011,249.34830787948744,223.56396007560866,18.039438950154008,4.440654001501816,4.440654001501816
249.34830787948744,223.56396007560866,18.039438950154008,109.05154153889191,223.56396007560866,224.96168848937666,4.440654001501816,4.440654001501816
