x1,y1,z1,x2,y2,z2,width,height
216.50635094610968,0.0,124.99999999999999,1.5308084989341916e-14,0.0,250.0,36.66666666666667,36.66666666666667
243.26121764495596,239.26698276075643,57.653967685610034,71.70080817777259,239.26698276075643,239.49737807887223,36.66666666666667,36.66666666666667
216.50635094610968,0.0,124.99999999999999,243.26121764495596,239.26698276075643,57.653967685610034,36.66666666666667,36.66666666666667
216.50635094610968,0.0,124.99999999999999,71.70080817777259,239.26698276075643,239.49737807887223,36.66666666666667,36.66666666666667
1.5308084989341916e-14,0.0,250.0,-216.50635094610962,0.0,125.00000000000009,36.66666666666667,36.66666666666667
71.70080817777259,239.26698276075643,239.49737807887223,-171.56040946718338,239.26698276075643,181.84341039326222,36.66666666666667,36.66666666666667
1.5308084989341916e-14,0.0,250.0,71.70080817777259,239.26698276075643,239.49737807887223,36.66666666666667,36.66666666666667
1.5308084989341916e-14,0.0,250.0,-171.56040946718338,239.26698276075643,181.84341039326222,36.66666666666667,36.66666666666667
-216.50635094610962,0.0,125.00000000000009,-216.5063509461097,0.0,-124.99999999999993,36.66666666666667,36.66666666666667
-171.56040946718338,239.26698276075643,181.84341039326222,-243.26121764495596,239.26698276075643,-57.65396768561002,36.66666666666667,36.66666666666667
-216.50635094610962,0.0,125.00000000000009,-171.56040946718338,239.26698276075643,181.84341039326222,36.66666666666667,36.66666666666667
-216.50635094610962,0.0,125.00000000000009,-243.26121764495596,239.26698276075643,-57.65396768561002,36.66666666666667,36.66666666666667
-216.5063509461097,0.0,-124.99999999999993,-4.5924254968025744e-14,0.0,-250.0,36.66666666666667,36.66666666666667
-243.26121764495596,239.26698276075643,-57.65396768561002,-71.70080817777266,239.26698276075643,-239.4973780788722,36.66666666666667,36.66666666666667
-216.5063509461097,0.0,-124.99999999999993,-243.26121764495596,239.26698276075643,-57.65396768561002,36.66666666666667,36.66666666666667
-216.5063509461097,0.0,-124.99999999999993,-71.70080817777266,239.26698276075643,-239.4973780788722,36.66666666666667,36.66666666666667
-4.5924254968025744e-14,0.0,-250.0,216.5063509461096,0.0,-125.00000000000011,36.66666666666667,36.66666666666667
-71.70080817777266,239.26698276075643,-239.4973780788722,171.56040946718326,239.26698276075643,-181.8434103932623,36.66666666666667,36.66666666666667
-4.5924254968025744e-14,0.0,-250.0,-71.70080817777266,239.26698276075643,-239.4973780788722,36.66666666666667,36.66666666666667
