filename,mass
pet_width_500.0_alpha_1.2_t_1.24_n_cells_3_ER_166.38.csv,0.11305217866573719
pet_width_500.0_alpha_0.69_t_1.47_n_cells_3_ER_159.66.csv,0.1592333050371707
pet_width_500.0_alpha_1.06_t_4.76_n_cells_3_ER_45.34.csv,1.6580056359415167
pet_width_500.0_alpha_1.3_t_1.5_n_cells_3_ER_132.76.csv,0.16507878038157925
pet_width_500.0_alpha_0.72_t_1.96_n_cells_3_ER_119.31.csv,0.28160316481966174
pet_width_500.0_alpha_0.76_t_1.52_n_cells_3_ER_152.93.csv,0.16916592762716173
pet_width_500.0_alpha_0.76_t_1.2_n_cells_3_ER_193.28.csv,0.10591291205148837
pet_width_500.0_alpha_0.55_t_4.09_n_cells_3_ER_58.79.csv,1.2263216701358464
pet_width_500.0_alpha_0.79_t_12.51_n_cells_3_ER_18.45.csv,11.466102799767668
pet_width_500.0_alpha_0.52_t_4.11_n_cells_3_ER_58.79.csv,1.2377751091309777
pet_width_500.0_alpha_0.89_t_1.21_n_cells_3_ER_186.55.csv,0.10716046138612507
pet_width_500.0_alpha_1.03_t_3.7_n_cells_3_ER_58.79.csv,1.0056086858369404
pet_width_500.0_alpha_0.55_t_1.29_n_cells_3_ER_186.55.csv,0.12180318343611841
pet_width_500.0_alpha_0.66_t_1.42_n_cells_3_ER_166.38.csv,0.14836364747731476
pet_width_500.0_alpha_1.43_t_2.39_n_cells_3_ER_78.97.csv,0.41802723073003356
pet_width_500.0_alpha_1.5_t_2.32_n_cells_3_ER_78.97.csv,0.3933395426287389
pet_width_500.0_alpha_1.3_t_1.3_n_cells_3_ER_152.93.csv,0.1244014556855167
pet_width_500.0_alpha_1.09_t_1.69_n_cells_3_ER_126.03.csv,0.2103241767993422
pet_width_500.0_alpha_1.36_t_3.73_n_cells_3_ER_52.07.csv,1.017686906178602
pet_width_500.0_alpha_1.13_t_1.09_n_cells_3_ER_193.28.csv,0.08757882270782608
pet_width_500.0_alpha_1.4_t_1.25_n_cells_3_ER_152.93.csv,0.1147218913774912
pet_width_500.0_alpha_0.59_t_1.2_n_cells_3_ER_200.0.csv,0.10492810242807822
pet_width_500.0_alpha_0.86_t_2.29_n_cells_3_ER_99.14.csv,0.38549304233069054
pet_width_500.0_alpha_0.66_t_1.37_n_cells_3_ER_173.1.csv,0.13706125460514756
pet_width_500.0_alpha_1.09_t_1.14_n_cells_3_ER_186.55.csv,0.09599960147624315
pet_width_500.0_alpha_1.06_t_2.18_n_cells_3_ER_99.14.csv,0.34686606225312266
pet_width_500.0_alpha_0.55_t_13.04_n_cells_3_ER_18.45.csv,12.455053727405561
pet_width_500.0_alpha_0.62_t_3.63_n_cells_3_ER_65.52.csv,0.9675302436443539
pet_width_500.0_alpha_1.4_t_0.99_n_cells_3_ER_193.28.csv,0.07182610447787188
pet_width_500.0_alpha_0.76_t_2.06_n_cells_3_ER_112.59.csv,0.31212874895533255
pet_width_500.0_alpha_0.66_t_2.76_n_cells_3_ER_85.69.csv,0.559331593674977
